"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT10"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-10-08","8.95","0.00","0.0","0.0","77","89","67",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-10-09","7.83","0.00","0.0","0.0","72","82","59",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-10-10","3.36","0.00","0.0","0.0","69","85","53",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-10-11","8.05","0.11","0.0","0.0","73","86","65","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-10-12","7.61","0.00","0.0","0.0","78","89","69",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-10-13","4.47","0.00","0.0","0.0","79","90","70","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-10-14","5.82","0.02","0.0","0.0","77","87","69",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-10-15","6.71","0.00","0.0","0.0","77","90","68","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-10-16","6.04","0.00","0.0","0.0","79","91","69","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-10-17","6.93","0.00","0.0","0.0","80","91","70","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-10-18","6.26","0.00","0.0","0.0","81","93","70","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-10-19","6.49","0.00","0.0","0.0","80","89","72","    1",,"    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-10-20","8.05","0.00","0.0","0.0","77","88","66","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-10-21","8.95","0.00","0.0","0.0","68","76","51",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-10-22","4.70","0.00","0.0","0.0","62","77","48",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-10-23","5.82","0.00","0.0","0.0","65","80","51",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-10-24","5.14","0.00","0.0","0.0","70","85","58",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-10-25","5.59","0.00","0.0","0.0","70","84","59","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-10-26","3.80","0.00","0.0","0.0","72","85","60","    1",,,,,,"    1",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-10-27","4.03","0.00","0.0","0.0","71","85","60","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-10-28","4.70","0.00","0.0","0.0","72","87","61","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-10-29","6.26","0.00","0.0","0.0","73","87","63","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-10-30","3.80","0.00","0.0","0.0","72","87","60","    1","    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-10-31","7.16","0.00","0.0","0.0","69","85","57","    1","    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-11-01","7.61","0.05","0.0","0.0","73","84","65","    1",,"    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-11-02","8.05","0.00","0.0","0.0","76","88","68","    1","    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-11-03","4.92","0.00","0.0","0.0","76","88","69","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-11-04","4.92","0.00","0.0","0.0","76","87","70","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-11-05","6.71","0.00","0.0","0.0","74","83","66",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-11-06","8.28","1.40","0.0","0.0","70","80","61","    1",,"    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-11-07","8.95","0.13","0.0","0.0","70","78","64","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-11-08","7.38","0.00","0.0","0.0","67","72","63","    1",,,,,,"    1",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-11-09","9.17","0.00","0.0","0.0","69","76","61",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-11-10","5.82","0.00","0.0","0.0","64","73","55",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-11-11","4.25","0.00","0.0","0.0","64","75","57",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-11-12","5.82","0.00","0.0","0.0","67","80","58",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-11-13","5.82","0.00","0.0","0.0","64","68","53",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-11-14","3.58","0.00","0.0","0.0","62","79","51",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-11-15","4.70","0.00","0.0","0.0","70","84","56","    1",,,,,,"    1",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-11-16","4.70","0.00","0.0","0.0","65","84","50","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-11-17","8.05","0.00","0.0","0.0","70","83","57","    1",,,,,,"    1",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-11-18","9.84","0.04","0.0","0.0","72","83","56",,,"    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-11-19","11.63","0.00","0.0","0.0","57","65","44",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-11-20","4.92","0.00","0.0","0.0","51","66","36",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-11-21","6.49","0.00","0.0","0.0","57","76","42","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-11-22","9.17","0.00","0.0","0.0","66","82","54","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-11-23","7.16","0.31","0.0","0.0","70","74","52","    1",,"    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-11-24","3.80","0.00","0.0","0.0","60","74","49",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-11-25","4.25","0.01","0.0","0.0","63","76","54","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-11-26","5.37","0.00","0.0","0.0","63","71","53","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-11-27","11.41","0.00","0.0","0.0","60","73","49","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-11-28","8.05","0.05","0.0","0.0","74","82","55","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-11-29","5.14","0.00","0.0","0.0","69","84","53","    1","    1",,,,,"    1",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-11-30","8.95","0.00","0.0","0.0","66","69","44",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-12-01","5.59","0.00","0.0","0.0","52","66","36",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-12-02","10.96","0.07","0.0","0.0","56","65","45","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-12-03","11.63","0.89","0.0","0.0","53","56","50","    1",,"    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-12-04","9.40","0.77","0.0","0.0","52","53","51","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-12-05","7.61","0.94","0.0","0.0","52","54","50","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-12-06","5.82","0.00","0.0","0.0","56","70","48","    1","    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-12-07","6.26","0.19","0.0","0.0","53","57","46","    1","    1",,,,,"    1",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-12-08","17.90","0.09","0.0","0.0","51","56","40","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-12-09","9.62","0.00","0.0","0.0","42","51","38",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-12-10","8.05","0.00","0.0","0.0","45","56","34",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-12-11","8.50","0.08","0.0","0.0","62","76","52","    1",,,,,,"    1",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-12-12","2.24","0.00","0.0","0.0","69","71","64","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-12-13","5.14","0.00","0.0","0.0","68","75","62","    1","    1",,,,,"    1",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-12-14","6.71","0.00","0.0","0.0","62","63","57","    1",,,,,,"    1",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-12-15","9.84","0.00","0.0","0.0","54","59","44",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-12-16","7.61","0.11","0.0","0.0","54","74","43","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-12-17","11.18","0.00","0.0","0.0","75","81","46","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-12-18","20.13","0.00","0.0","0.0","47","46","33",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-12-19","10.96","0.00","0.0","0.0","38","50","30",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-12-20","3.80","0.00","0.0","0.0","43","59","35",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-12-21","5.59","0.00","0.0","0.0","55","72","45",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-12-22","4.47","0.00","0.0","0.0","67","73","59","    1","    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-12-23","8.28","0.09","0.0","0.0","67","78","63","    1","    1","    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-12-24","10.51","0.00","0.0","0.0","72","80","68","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-12-25","14.99","0.01","0.0","0.0","73","80","69","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-12-26","10.29","0.00","0.0","0.0","75","84","71","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-12-27","2.91","0.02","0.0","0.0","73","83","67","    1","    1","    1",,,,"    1",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-12-28","5.82","0.00","0.0","0.0","74","82","70","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-12-29","13.87","0.00","0.0","0.0","69","72","52",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-12-30","6.71","0.00","0.0","0.0","52","56","48",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2016-12-31","2.46","0.30","0.0","0.0","58","68","51","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-01-01","3.13","0.00","0.0","0.0","67","75","63","    1",,,,,,"    1",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-01-02","6.26","1.29","0.0","0.0","69","74","52","    1","    1","    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-01-03","8.50","0.00","0.0","0.0","62","76","48",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-01-04","7.83","0.00","0.0","0.0","50","53","42",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-01-05","7.16","0.00","0.0","0.0","50","56","44","    1",,,,,,"    1",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-01-06","16.33","0.27","0.0","0.0","40","44","26","    1",,"    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-01-07","9.84","0.00","0.0","0.0","30","43","21",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-01-08","5.82","0.00","0.0","0.0","35","50","23",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-01-09","10.74","0.00","0.0","0.0","50","67","42",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-01-10","10.29","0.00","0.0","0.0","68","78","63",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-01-11","12.30","0.00","0.0","0.0","71","80","66",,,,,,,"    1",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-01-12","11.41","0.00","0.0","0.0","73","81","67","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-01-13","11.41","0.18","0.0","0.0","71","79","67","    1","    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-01-14","8.72","0.00","0.0","0.0","70","77","59","    1","    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-01-15","14.32","0.05","0.0","0.0","67","76","62","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-01-16","11.18","0.20","0.0","0.0","72","80","67","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-01-17","8.05","0.56","0.0","0.0","67","72","59","    1",,"    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-01-18","6.26","2.11","0.0","0.0","63","74","56","    1","    1","    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-01-19","4.70","0.43","0.0","0.0","58","64","55","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-01-20","5.82","0.95","0.0","0.0","65","78","57","    1","    1","    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-01-21","5.82","0.01","0.0","0.0","67","78","62","    1","    1","    1",,,,"    1",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-01-22","15.66","0.04","0.0","0.0","63","68","57",,,"    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-01-23","6.93","0.00","0.0","0.0","60","72","48",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-01-24","10.96","0.00","0.0","0.0","63","80","48",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-01-25","10.96","0.00","0.0","0.0","70","76","54","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-01-26","8.50","0.00","0.0","0.0","54","61","42",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-01-27","6.04","0.00","0.0","0.0","47","57","39",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-01-28","8.72","0.00","0.0","0.0","52","61","45",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-01-29","8.05","0.00","0.0","0.0","52","68","39",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-01-30","6.04","0.00","0.0","0.0","58","77","42",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-01-31","6.26","0.00","0.0","0.0","63","76","48",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-02-01","7.61","0.00","0.0","0.0","67","81","54","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-02-02","8.28","0.00","0.0","0.0","69","72","54",,,,,,,"    1",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-02-03","12.30","0.00","0.0","0.0","56","65","49",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-02-04","10.07","0.00","0.0","0.0","52","62","48","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-02-05","10.07","0.05","0.0","0.0","67","79","62","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-02-06","11.18","0.00","0.0","0.0","72","81","68",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-02-07","8.05","0.00","0.0","0.0","75","86","65",,,,,,,"    1",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-02-08","10.74","0.00","0.0","0.0","74","87","61","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-02-09","8.50","0.00","0.0","0.0","63","71","49",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-02-10","9.62","0.00","0.0","0.0","60","77","47","    1",,,,,,"    1",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-02-11","10.29","0.00","0.0","0.0","75","85","71","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-02-12","5.82","0.00","0.0","0.0","76","86","69",,,,,,,"    1",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-02-13","10.51","0.00","0.0","0.0","71","77","65","    1",,,,,,"    1",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-02-14","12.75","0.78","0.0","0.0","64","69","52","    1",,"    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-02-15","11.41","0.00","0.0","0.0","54","65","48",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-02-16","2.68","0.00","0.0","0.0","54","68","40",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-02-17","8.05","0.19","0.0","0.0","57","67","46","    1",,"    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-02-18","6.93","0.00","0.0","0.0","66","84","53","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-02-19","14.32","0.00","0.0","0.0","72","79","68","    1",,,,,,"    1",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-02-20","8.05","1.39","0.0","0.0","67","71","58","    1",,"    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-02-21","6.26","0.00","0.0","0.0","63","77","54","    1","    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-02-22","4.47","0.00","0.0","0.0","66","83","51",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-02-23","9.40","0.00","0.0","0.0","67","83","50","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-02-24","10.29","0.00","0.0","0.0","71","84","58","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-02-25","8.72","0.00","0.0","0.0","60","69","47",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-02-26","12.30","0.01","0.0","0.0","58","75","44",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-02-27","9.62","0.00","0.0","0.0","72","83","68","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-02-28","12.30","0.00","0.0","0.0","76","83","73","    1",,,,,,"    1",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-03-01","11.41","0.00","0.0","0.0","77","84","58","    1",,,,,,"    1",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-03-02","9.84","0.00","0.0","0.0","60","69","49",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-03-03","9.40","0.00","0.0","0.0","57","71","44",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-03-04","8.95","0.05","0.0","0.0","59","66","53",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-03-05","12.30","0.99","0.0","0.0","62","69","58","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-03-06","13.20","0.24","0.0","0.0","71","79","69","    1",,,,,,"    1",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-03-07","9.17","0.02","0.0","0.0","74","81","61","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-03-08","9.40","0.00","0.0","0.0","64","73","59","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-03-09","9.17","0.00","0.0","0.0","69","78","65","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-03-10","5.59","0.00","0.0","0.0","72","78","66","    1",,"    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-03-11","7.61","1.33","0.0","0.0","69","71","63","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-03-12","11.41","0.04","0.0","0.0","57","64","48","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-03-13","6.93","0.00","0.0","0.0","57","69","50",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-03-14","4.92","0.00","0.0","0.0","55","69","43",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-03-15","8.28","0.00","0.0","0.0","57","68","46",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-03-16","11.63","0.00","0.0","0.0","62","73","52",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-03-17","11.41","0.00","0.0","0.0","71","80","61",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-03-18","5.59","0.00","0.0","0.0","69","84","59","    1","    1",,,,,"    1",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-03-19","6.26","0.00","0.0","0.0","73","85","61","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-03-20","7.38","0.00","0.0","0.0","74","86","67",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-03-21","7.16","0.00","0.0","0.0","73","86","61","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-03-22","6.71","0.00","0.0","0.0","73","85","58","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-03-23","11.86","0.00","0.0","0.0","73","86","62","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-03-24","17.00","1.26","0.0","0.0","73","81","65","    1",,"    1",,"    1",,"    1",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-03-25","6.04","0.02","0.0","0.0","73","81","60","    1",,"    1",,,,"    1",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-03-26","10.29","0.00","0.0","0.0","72","86","61","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-03-27","8.28","0.00","0.0","0.0","76","87","69","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-03-28","14.99","0.00","0.0","0.0","75","83","68","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-03-29","6.71","1.68","0.0","0.0","74","79","64","    1",,"    1",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-03-30","7.61","0.00","0.0","0.0","68","77","59","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-03-31","8.95","0.00","0.0","0.0","69","86","54",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-04-01","12.97","0.00","0.0","0.0","70","79","61",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-04-02","11.18","0.09","0.0","0.0","74","83","68","    1",,"    1",,,,"    1",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-04-03","7.38","0.00","0.0","0.0","71","86","57",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-04-04","7.61","0.00","0.0","0.0","74","88","59","    1",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-04-05","12.75","0.00","0.0","0.0","71","75","54","    1",,,,,,"    1",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-04-06","3.36","0.00","0.0","0.0","65","79","50",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-04-07","4.47","0.00","0.0","0.0","66","81","51",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-04-08","9.40","0.00","0.0","0.0","69","81","53",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-04-09","12.75","0.00","0.0","0.0","72","83","65",,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","2017-04-10","12.53","0.14","0.0","0.0","74","80","72",,,,,,,,,
