YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,WHEELS_OFF,WHEELS_ON,CRS_ARR_TIME,ARR_TIME,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N320AS,379,14771,1477104,32457,SFO,"San Francisco, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,935,927,-8,951,1132,1146,1141,0,,0,131,134,101,1,679,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N468AS,382,14747,1474703,30559,SEA,"Seattle, WA",14771,1477104,32457,SFO,"San Francisco, CA",CA,2050,2040,-10,2057,2229,2307,2235,0,,0,137,115,92,1,679,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N402AS,391,14771,1477104,32457,SFO,"San Francisco, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1648,1643,-5,1709,1846,1854,1854,0,,0,126,131,97,1,679,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N587AS,398,14747,1474703,30559,SEA,"Seattle, WA",13796,1379608,32457,OAK,"Oakland, CA",CA,555,551,-4,606,741,800,746,0,,0,125,115,95,1,672,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N462AS,399,14831,1483106,32457,SJC,"San Jose, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,2130,2121,-9,2148,2330,2339,2339,0,,0,129,138,102,1,696,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N272AK,401,14679,1467903,33570,SAN,"San Diego, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,620,615,-5,631,857,930,919,0,,0,190,184,146,1,1050,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N263AK,403,12889,1288903,32211,LAS,"Las Vegas, NV",14747,1474703,30559,SEA,"Seattle, WA",WA,600,552,-8,602,814,838,823,0,,0,158,151,132,1,867,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N407AS,404,14747,1474703,30559,SEA,"Seattle, WA",12892,1289208,32575,LAX,"Los Angeles, CA",CA,605,607,2,622,828,855,847,0,,0,170,160,126,1,954,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N303AS,410,14747,1474703,30559,SEA,"Seattle, WA",12892,1289208,32575,LAX,"Los Angeles, CA",CA,1610,1710,60,1720,1929,1858,1943,0,,0,168,153,129,1,954,0,0,0,0,45,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N556AS,411,10693,1069302,30693,BNA,"Nashville, TN",14747,1474703,30559,SEA,"Seattle, WA",WA,1500,1451,-9,1503,1748,1815,1805,0,,0,315,314,285,1,1978,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N434AS,413,12266,1226603,31453,IAH,"Houston, TX",14747,1474703,30559,SEA,"Seattle, WA",WA,1925,2052,87,2106,2313,2215,2319,0,,0,290,267,247,1,1874,0,0,0,0,64,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N270AK,414,14747,1474703,30559,SEA,"Seattle, WA",14057,1405702,34057,PDX,"Portland, OR",OR,2310,2319,9,2331,2,3,5,0,,0,53,46,31,1,129,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N248AK,416,14747,1474703,30559,SEA,"Seattle, WA",12892,1289208,32575,LAX,"Los Angeles, CA",CA,905,907,2,942,1151,1155,1201,0,,0,170,174,129,1,954,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N464AS,417,12892,1289208,32575,LAX,"Los Angeles, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,530,528,-2,543,759,826,811,0,,0,176,163,136,1,954,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N538AS,423,14057,1405702,34057,PDX,"Portland, OR",14747,1474703,30559,SEA,"Seattle, WA",WA,550,538,-12,547,620,657,641,0,,0,67,63,33,1,129,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N302AS,428,14747,1474703,30559,SEA,"Seattle, WA",12892,1289208,32575,LAX,"Los Angeles, CA",CA,625,624,-1,638,845,915,901,0,,0,170,157,127,1,954,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N491AS,429,14893,1489302,33192,SMF,"Sacramento, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1248,1236,-12,1249,1419,1434,1427,0,,0,106,111,90,1,605,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N584AS,430,10666,1066602,30666,BLI,"Bellingham, WA",14747,1474703,30559,SEA,"Seattle, WA",WA,600,1136,336,1144,1210,655,1225,0,,0,55,49,26,1,93,0,330,0,0,0,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N570AS,436,14747,1474703,30559,SEA,"Seattle, WA",12892,1289208,32575,LAX,"Los Angeles, CA",CA,2140,2147,7,2200,7,20,13,0,,0,160,146,127,1,954,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N408AS,438,14747,1474703,30559,SEA,"Seattle, WA",12892,1289208,32575,LAX,"Los Angeles, CA",CA,1400,1349,-11,1430,1637,1644,1648,0,,0,164,179,127,1,954,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N302AS,439,12892,1289208,32575,LAX,"Los Angeles, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1700,1702,2,1719,1944,1950,1951,0,,0,170,169,145,1,954,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N281AK,441,11292,1129202,30325,DEN,"Denver, CO",14747,1474703,30559,SEA,"Seattle, WA",WA,2019,2009,-10,2022,2149,2234,2158,0,,0,195,169,147,1,1024,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N284AK,446,14747,1474703,30559,SEA,"Seattle, WA",12892,1289208,32575,LAX,"Los Angeles, CA",CA,1940,1937,-3,1946,2154,2226,2207,0,,0,166,150,128,1,954,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N408AS,447,12892,1289208,32575,LAX,"Los Angeles, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1800,1753,-7,1817,2032,2055,2040,0,,0,175,167,135,1,954,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N318AS,448,14747,1474703,30559,SEA,"Seattle, WA",12892,1289208,32575,LAX,"Los Angeles, CA",CA,809,801,-8,816,1023,1058,1028,0,,0,169,147,127,1,954,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N560AS,449,13891,1389101,32575,ONT,"Ontario, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1020,1011,-9,1019,1234,1300,1249,0,,0,160,158,135,1,956,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N560AS,450,14747,1474703,30559,SEA,"Seattle, WA",13891,1389101,32575,ONT,"Ontario, CA",CA,640,635,-5,650,853,914,858,0,,0,154,143,123,1,956,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N474AS,451,14262,1426204,34262,PSP,"Palm Springs, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1538,1525,-13,1545,1812,1820,1828,0,,0,162,183,147,1,987,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N474AS,452,14747,1474703,30559,SEA,"Seattle, WA",14262,1426204,34262,PSP,"Palm Springs, CA",CA,1155,1144,-11,1202,1419,1437,1423,0,,0,162,159,137,1,987,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N468AS,453,12892,1289208,32575,LAX,"Los Angeles, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,630,624,-6,646,904,926,910,0,,0,176,166,138,1,954,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N508AS,457,12892,1289208,32575,LAX,"Los Angeles, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1400,1400,0,1412,1625,1641,1636,0,,0,161,156,133,1,954,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N433AS,462,14747,1474703,30559,SEA,"Seattle, WA",13891,1389101,32575,ONT,"Ontario, CA",CA,1335,1410,35,1451,1713,1609,1716,0,,0,154,186,142,1,956,0,0,32,0,35,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N305AS,463,12892,1289208,32575,LAX,"Los Angeles, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1425,1437,12,1450,1702,1706,1710,0,,0,161,153,132,1,954,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N318AS,465,12892,1289208,32575,LAX,"Los Angeles, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1213,1205,-8,1228,1442,1459,1448,0,,0,166,163,134,1,954,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N514AS,467,12892,1289208,32575,LAX,"Los Angeles, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1325,1321,-4,1338,1549,1610,1559,0,,0,165,158,131,1,954,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N553AS,476,14747,1474703,30559,SEA,"Seattle, WA",14689,1468902,34689,SBA,"Santa Barbara, CA",CA,1150,1151,1,1209,1409,1410,1413,0,,0,140,142,120,1,908,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N553AS,477,14689,1468902,34689,SBA,"Santa Barbara, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1500,1454,-6,1506,1715,1730,1721,0,,0,150,147,129,1,908,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N403AS,478,14747,1474703,30559,SEA,"Seattle, WA",13198,1319801,33198,MCI,"Kansas City, MO",MO,1006,959,-7,1039,1532,1526,1537,0,,0,200,218,173,1,1489,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N433AS,483,13891,1389101,32575,ONT,"Ontario, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1710,1759,49,1808,2035,1950,2042,0,,0,160,163,147,1,956,0,0,3,0,49,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N474AS,488,14747,1474703,30559,SEA,"Seattle, WA",14679,1467903,33570,SAN,"San Diego, CA",CA,2015,2009,-6,2024,2248,2301,2250,0,,0,166,161,144,1,1050,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N307AS,492,14747,1474703,30559,SEA,"Seattle, WA",14679,1467903,33570,SAN,"San Diego, CA",CA,1730,1722,-8,1745,1959,2016,2002,0,,0,166,160,134,1,1050,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N487AS,494,14747,1474703,30559,SEA,"Seattle, WA",14683,1468305,33214,SAT,"San Antonio, TX",TX,1151,1145,-6,1204,1734,1745,1739,0,,0,234,234,210,1,1774,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N533AS,495,14679,1467903,33570,SAN,"San Diego, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1334,1422,48,1438,1701,1626,1710,0,,0,172,168,143,1,1050,44,0,0,0,0,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N508AS,496,14747,1474703,30559,SEA,"Seattle, WA",12892,1289208,32575,LAX,"Los Angeles, CA",CA,1000,948,-12,1019,1227,1250,1237,0,,0,170,169,128,1,954,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N280AK,500,14747,1474703,30559,SEA,"Seattle, WA",12339,1233904,32337,IND,"Indianapolis, IN",IN,955,945,-10,1012,1631,1725,1635,0,,0,270,230,199,1,1866,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N280AK,501,12339,1233904,32337,IND,"Indianapolis, IN",14747,1474703,30559,SEA,"Seattle, WA",WA,1835,1821,-14,1837,2009,2020,2018,0,,0,285,297,272,1,1866,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N564AS,505,14908,1490803,32575,SNA,"Santa Ana, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1935,1926,-9,1935,2158,2222,2206,0,,0,167,160,143,1,978,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N519AS,506,14747,1474703,30559,SEA,"Seattle, WA",14908,1490803,32575,SNA,"Santa Ana, CA",CA,740,743,3,801,1014,1027,1018,0,,0,167,155,133,1,978,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N587AS,507,14908,1490803,32575,SNA,"Santa Ana, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1540,1536,-4,1545,1807,1828,1818,0,,0,168,162,142,1,978,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N531AS,510,14747,1474703,30559,SEA,"Seattle, WA",14908,1490803,32575,SNA,"Santa Ana, CA",CA,1805,1749,-16,1817,2031,2045,2035,0,,0,160,166,134,1,978,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N270AK,512,14747,1474703,30559,SEA,"Seattle, WA",14679,1467903,33570,SAN,"San Diego, CA",CA,740,744,4,810,1025,1027,1028,0,,0,167,164,135,1,1050,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N457AS,514,14747,1474703,30559,SEA,"Seattle, WA",14679,1467903,33570,SAN,"San Diego, CA",CA,945,937,-8,956,1210,1232,1213,0,,0,167,156,134,1,1050,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N564AS,515,14262,1426204,34262,PSP,"Palm Springs, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1155,1145,-10,1205,1434,1438,1443,0,,0,163,178,149,1,987,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N613AS,517,14262,1426204,34262,PSP,"Palm Springs, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1730,1713,-17,1722,1948,2018,2007,0,,0,168,174,146,1,987,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N594AS,518,14747,1474703,30559,SEA,"Seattle, WA",14908,1490803,32575,SNA,"Santa Ana, CA",CA,1935,2003,28,2022,2231,2215,2235,0,,0,160,152,129,1,978,20,0,0,0,0,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N524AS,520,14747,1474703,30559,SEA,"Seattle, WA",10800,1080003,32575,BUR,"Burbank, CA",CA,1350,1344,-6,1432,1634,1619,1638,0,,0,149,174,122,1,937,0,0,19,0,0,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N519AS,521,14908,1490803,32575,SNA,"Santa Ana, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1120,1106,-14,1117,1337,1400,1347,0,,0,160,161,140,1,978,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N587AS,522,14747,1474703,30559,SEA,"Seattle, WA",10800,1080003,32575,BUR,"Burbank, CA",CA,1930,1924,-6,1939,2140,2159,2144,0,,0,149,140,121,1,937,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N409AS,523,15304,1530402,33195,TPA,"Tampa, FL",14747,1474703,30559,SEA,"Seattle, WA",WA,1702,1652,-10,1712,1958,2027,2008,0,,0,385,376,346,1,2520,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N583AS,527,14908,1490803,32575,SNA,"Santa Ana, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,752,739,-13,801,1035,1100,1042,0,,0,188,183,154,1,978,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N619AS,528,14747,1474703,30559,SEA,"Seattle, WA",14908,1490803,32575,SNA,"Santa Ana, CA",CA,1700,1654,-6,1709,1925,1936,1930,0,,0,156,156,136,1,978,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N491AS,533,11884,1188402,31884,GEG,"Spokane, WA",14747,1474703,30559,SEA,"Seattle, WA",WA,1717,1700,-17,1725,1814,1833,1828,0,,0,76,88,49,1,224,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N268AK,538,14747,1474703,30559,SEA,"Seattle, WA",13796,1379608,32457,OAK,"Oakland, CA",CA,1535,1530,-5,1549,1725,1730,1731,0,,0,115,121,96,1,672,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N318AS,542,14747,1474703,30559,SEA,"Seattle, WA",14893,1489302,33192,SMF,"Sacramento, CA",CA,1600,1607,7,1622,1741,1743,1748,0,,0,103,101,79,1,605,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N569AS,549,14908,1490803,32575,SNA,"Santa Ana, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1248,1243,-5,1253,1509,1539,1513,0,,0,171,150,136,1,978,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N264AK,559,14869,1486903,34614,SLC,"Salt Lake City, UT",14747,1474703,30559,SEA,"Seattle, WA",WA,1725,1746,21,1801,1840,1844,1848,0,,0,139,122,99,1,689,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N323AS,560,14747,1474703,30559,SEA,"Seattle, WA",14262,1426204,34262,PSP,"Palm Springs, CA",CA,625,618,-7,658,907,854,914,0,,0,149,176,129,1,987,0,0,20,0,0,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N440AS,565,14831,1483106,32457,SJC,"San Jose, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1709,1705,-4,1716,1859,1921,1905,0,,0,132,120,103,1,696,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N268AK,569,13796,1379608,32457,OAK,"Oakland, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1830,1830,0,1841,2017,2033,2025,0,,0,123,115,96,1,672,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N538AS,578,14747,1474703,30559,SEA,"Seattle, WA",10800,1080003,32575,BUR,"Burbank, CA",CA,740,739,-1,755,954,1009,958,0,,0,149,139,119,1,937,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N307AS,579,14679,1467903,33570,SAN,"San Diego, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,2116,2101,-15,2126,2351,14,2400,0,,0,178,179,145,1,1050,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N464AS,581,14107,1410702,30466,PHX,"Phoenix, AZ",14747,1474703,30559,SEA,"Seattle, WA",WA,1418,1445,27,1456,1623,1628,1630,0,,0,190,165,147,1,1107,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N622AS,582,14747,1474703,30559,SEA,"Seattle, WA",14262,1426204,34262,PSP,"Palm Springs, CA",CA,2055,2048,-7,2102,2317,2332,2326,0,,0,157,158,135,1,987,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N483AS,586,14747,1474703,30559,SEA,"Seattle, WA",12889,1288903,32211,LAS,"Las Vegas, NV",NV,1350,1344,-6,1435,1632,1614,1637,0,,0,144,173,117,1,867,0,0,23,0,0,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N524AS,589,10800,1080003,32575,BUR,"Burbank, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1715,1716,1,1729,1940,1958,1950,0,,0,163,154,131,1,937,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N607AS,593,14747,1474703,30559,SEA,"Seattle, WA",10666,1066602,30666,BLI,"Bellingham, WA",WA,2340,2344,4,2357,20,39,26,0,,0,59,42,23,1,93,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N303AS,597,14747,1474703,30559,SEA,"Seattle, WA",10713,1071302,30713,BOI,"Boise, ID",ID,1000,1219,139,1259,1458,1230,1501,0,,0,90,102,59,1,399,139,0,12,0,0,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N303AS,598,10713,1071302,30713,BOI,"Boise, ID",14747,1474703,30559,SEA,"Seattle, WA",WA,1330,1553,143,1605,1605,1405,1612,0,,0,95,79,60,1,399,0,0,0,0,127,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N273AK,601,12889,1288903,32211,LAS,"Las Vegas, NV",14747,1474703,30559,SEA,"Seattle, WA",WA,2055,2138,43,2155,5,2337,13,0,,0,162,155,130,1,867,0,36,0,0,0,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N483AS,602,14747,1474703,30559,SEA,"Seattle, WA",12889,1288903,32211,LAS,"Las Vegas, NV",NV,615,608,-7,646,844,839,851,0,,0,144,163,118,1,867,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N305AS,604,14747,1474703,30559,SEA,"Seattle, WA",12889,1288903,32211,LAS,"Las Vegas, NV",NV,1815,1807,-8,1829,2031,2042,2041,0,,0,147,154,122,1,867,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N309AS,605,12889,1288903,32211,LAS,"Las Vegas, NV",14747,1474703,30559,SEA,"Seattle, WA",WA,1248,1237,-11,1258,1505,1524,1512,0,,0,156,155,127,1,867,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N467AS,608,14747,1474703,30559,SEA,"Seattle, WA",12889,1288903,32211,LAS,"Las Vegas, NV",NV,2159,2238,39,2307,104,20,111,0,,0,141,153,117,1,867,3,0,12,0,36,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N483AS,609,12889,1288903,32211,LAS,"Las Vegas, NV",14747,1474703,30559,SEA,"Seattle, WA",WA,1710,1725,15,1743,1952,1947,1958,0,,0,157,153,129,1,867,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N491AS,610,14747,1474703,30559,SEA,"Seattle, WA",14893,1489302,33192,SMF,"Sacramento, CA",CA,950,944,-6,1010,1134,1139,1140,0,,0,109,116,84,1,605,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N483AS,619,12889,1288903,32211,LAS,"Las Vegas, NV",14747,1474703,30559,SEA,"Seattle, WA",WA,937,938,1,952,1203,1211,1215,0,,0,154,157,131,1,867,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N564AS,630,14747,1474703,30559,SEA,"Seattle, WA",14908,1490803,32575,SNA,"Santa Ana, CA",CA,1600,1557,-3,1617,1831,1842,1837,0,,0,162,160,134,1,978,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N280AK,631,14107,1410702,30466,PHX,"Phoenix, AZ",14747,1474703,30559,SEA,"Seattle, WA",WA,645,640,-5,649,820,856,826,0,,0,191,166,151,1,1107,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N423AS,632,14747,1474703,30559,SEA,"Seattle, WA",14107,1410702,30466,PHX,"Phoenix, AZ",AZ,2110,2111,1,2124,49,100,54,0,,0,170,163,145,1,1107,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N585AS,633,14107,1410702,30466,PHX,"Phoenix, AZ",14747,1474703,30559,SEA,"Seattle, WA",WA,1700,1718,18,1732,1904,1910,1914,0,,0,190,176,152,1,1107,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N309AS,634,14747,1474703,30559,SEA,"Seattle, WA",12889,1288903,32211,LAS,"Las Vegas, NV",NV,910,938,28,952,1151,1140,1158,0,,0,150,140,119,1,867,18,0,0,0,0,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N408AS,636,14747,1474703,30559,SEA,"Seattle, WA",14107,1410702,30466,PHX,"Phoenix, AZ",AZ,600,622,22,648,1012,950,1019,0,,0,170,177,144,1,1107,0,0,29,0,0,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N306AS,637,14107,1410702,30466,PHX,"Phoenix, AZ",14747,1474703,30559,SEA,"Seattle, WA",WA,810,758,-12,810,942,1021,952,0,,0,191,174,152,1,1107,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N278AK,638,14747,1474703,30559,SEA,"Seattle, WA",12889,1288903,32211,LAS,"Las Vegas, NV",NV,1630,1629,-1,1648,1851,1853,1857,0,,0,143,148,123,1,867,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N619AS,639,10800,1080003,32575,BUR,"Burbank, CA",14747,1474703,30559,SEA,"Seattle, WA",WA,1235,1232,-3,1242,1452,1518,1458,0,,0,163,146,130,1,937,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N277AK,641,15376,1537602,30436,TUS,"Tucson, AZ",14747,1474703,30559,SEA,"Seattle, WA",WA,1252,1249,-3,1308,1455,1510,1506,0,,0,198,197,167,1,1216,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N487AS,645,14683,1468305,33214,SAT,"San Antonio, TX",14747,1474703,30559,SEA,"Seattle, WA",WA,1853,1846,-7,1900,2053,2121,2101,0,,0,268,255,233,1,1774,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N277AK,646,14747,1474703,30559,SEA,"Seattle, WA",14107,1410702,30466,PHX,"Phoenix, AZ",AZ,1535,1628,53,1644,2008,1925,2012,0,,0,170,164,144,1,1107,0,0,47,0,0,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N408AS,647,14107,1410702,30466,PHX,"Phoenix, AZ",14747,1474703,30559,SEA,"Seattle, WA",WA,1047,1110,23,1122,1253,1255,1301,0,,0,188,171,151,1,1107,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N277AK,648,14747,1474703,30559,SEA,"Seattle, WA",15376,1537602,30436,TUS,"Tucson, AZ",AZ,759,755,-4,811,1145,1152,1150,0,,0,173,175,154,1,1216,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N277AK,649,14107,1410702,30466,PHX,"Phoenix, AZ",14747,1474703,30559,SEA,"Seattle, WA",WA,2020,2059,39,2110,2240,2230,2248,0,,0,190,169,150,1,1107,0,0,0,0,18,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N585AS,650,14747,1474703,30559,SEA,"Seattle, WA",14107,1410702,30466,PHX,"Phoenix, AZ",AZ,1200,1152,-8,1301,1629,1552,1634,0,,0,172,222,148,1,1107,0,0,42,0,0,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N464AS,656,14747,1474703,30559,SEA,"Seattle, WA",14107,1410702,30466,PHX,"Phoenix, AZ",AZ,930,920,-10,1021,1353,1320,1358,0,,0,170,218,152,1,1107,0,0,38,0,0,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N278AK,658,14747,1474703,30559,SEA,"Seattle, WA",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,615,610,-5,623,1136,1200,1146,0,,0,225,216,193,1,1660,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N278AK,663,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",14747,1474703,30559,SEA,"Seattle, WA",WA,1305,1254,-11,1321,1524,1528,1532,0,,0,263,278,243,1,1660,,,,,,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N320AS,664,14747,1474703,30559,SEA,"Seattle, WA",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,1255,1248,-7,1334,1912,1843,1922,0,,0,228,274,218,1,1660,0,0,39,0,0,
2018,1,2,18,7,2018-02-18,AS,19930,AS,N320AS,669,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",14747,1474703,30559,SEA,"Seattle, WA",WA,1950,2017,27,2029,2214,2211,2222,0,,0,261,245,225,1,1660,,,,,,
