,index,CA,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS,date_time,hour,entries_offset,exits_offset,hourly_entries,hourly_exits
127436,148658,R227,R131,00-00-05,23 ST,6,IRT,05/27/2018,17:00:00,REGULAR,1814875,638207.0,2018-05-27 17:00:00,17,1815025,638282.0,150.0,75.0
127437,148659,R227,R131,00-00-05,23 ST,6,IRT,05/27/2018,21:00:00,REGULAR,1815025,638282.0,2018-05-27 21:00:00,21,1815121,638305.0,96.0,23.0
127438,148660,R227,R131,00-00-05,23 ST,6,IRT,05/28/2018,01:00:00,REGULAR,1815121,638305.0,2018-05-28 01:00:00,1,1815136,638309.0,15.0,4.0
127439,148661,R227,R131,00-00-05,23 ST,6,IRT,05/28/2018,05:00:00,REGULAR,1815136,638309.0,2018-05-28 05:00:00,5,1815175,638343.0,39.0,34.0
127440,148662,R227,R131,00-00-05,23 ST,6,IRT,05/28/2018,09:00:00,REGULAR,1815175,638343.0,2018-05-28 09:00:00,9,1815295,638398.0,120.0,55.0
127441,148663,R227,R131,00-00-05,23 ST,6,IRT,05/28/2018,13:00:00,RECOVR AUD,1815295,638398.0,2018-05-28 13:00:00,13,1815478,638492.0,183.0,94.0
127442,148664,R227,R131,00-00-05,23 ST,6,IRT,05/28/2018,17:00:00,REGULAR,1815478,638492.0,2018-05-28 17:00:00,17,1815615,638549.0,137.0,57.0
127443,148665,R227,R131,00-00-05,23 ST,6,IRT,05/28/2018,21:00:00,REGULAR,1815615,638549.0,2018-05-28 21:00:00,21,1815737,638584.0,122.0,35.0
127444,148666,R227,R131,00-00-05,23 ST,6,IRT,05/29/2018,01:00:00,REGULAR,1815737,638584.0,2018-05-29 01:00:00,1,1815752,638590.0,15.0,6.0
127445,148667,R227,R131,00-00-05,23 ST,6,IRT,05/29/2018,05:00:00,REGULAR,1815752,638590.0,2018-05-29 05:00:00,5,1815981,638753.0,229.0,163.0
127446,148668,R227,R131,00-00-05,23 ST,6,IRT,05/29/2018,09:00:00,REGULAR,1815981,638753.0,2018-05-29 09:00:00,9,1816301,638939.0,320.0,186.0
127447,148669,R227,R131,00-00-05,23 ST,6,IRT,05/29/2018,13:00:00,REGULAR,1816301,638939.0,2018-05-29 13:00:00,13,1816833,639062.0,532.0,123.0
127448,148670,R227,R131,00-00-05,23 ST,6,IRT,05/29/2018,17:00:00,REGULAR,1816833,639062.0,2018-05-29 17:00:00,17,1817549,639165.0,716.0,103.0
127449,148671,R227,R131,00-00-05,23 ST,6,IRT,05/29/2018,21:00:00,REGULAR,1817549,639165.0,2018-05-29 21:00:00,21,1817723,639217.0,174.0,52.0
127450,148672,R227,R131,00-00-05,23 ST,6,IRT,05/30/2018,01:00:00,REGULAR,1817723,639217.0,2018-05-30 01:00:00,1,1817749,639235.0,26.0,18.0
127451,148673,R227,R131,00-00-05,23 ST,6,IRT,05/30/2018,05:00:00,REGULAR,1817749,639235.0,2018-05-30 05:00:00,5,1817998,639382.0,249.0,147.0
127452,148674,R227,R131,00-00-05,23 ST,6,IRT,05/30/2018,09:00:00,REGULAR,1817998,639382.0,2018-05-30 09:00:00,9,1818350,639595.0,352.0,213.0
127453,148675,R227,R131,00-00-05,23 ST,6,IRT,05/30/2018,13:00:00,REGULAR,1818350,639595.0,2018-05-30 13:00:00,13,1818909,639731.0,559.0,136.0
127454,148676,R227,R131,00-00-05,23 ST,6,IRT,05/30/2018,17:00:00,REGULAR,1818909,639731.0,2018-05-30 17:00:00,17,1819720,639841.0,811.0,110.0
127455,148677,R227,R131,00-00-05,23 ST,6,IRT,05/30/2018,21:00:00,REGULAR,1819720,639841.0,2018-05-30 21:00:00,21,1819908,639917.0,188.0,76.0
127456,148678,R227,R131,00-00-05,23 ST,6,IRT,05/31/2018,01:00:00,REGULAR,1819908,639917.0,2018-05-31 01:00:00,1,1819934,639932.0,26.0,15.0
127457,148679,R227,R131,00-00-05,23 ST,6,IRT,05/31/2018,05:00:00,REGULAR,1819934,639932.0,2018-05-31 05:00:00,5,1820162,640114.0,228.0,182.0
127458,148680,R227,R131,00-00-05,23 ST,6,IRT,05/31/2018,09:00:00,REGULAR,1820162,640114.0,2018-05-31 09:00:00,9,1820492,640367.0,330.0,253.0
127459,148681,R227,R131,00-00-05,23 ST,6,IRT,05/31/2018,13:00:00,REGULAR,1820492,640367.0,2018-05-31 13:00:00,13,1821067,640569.0,575.0,202.0
127460,148682,R227,R131,00-00-05,23 ST,6,IRT,05/31/2018,17:00:00,REGULAR,1821067,640569.0,2018-05-31 17:00:00,17,1821763,640728.0,696.0,159.0
127461,148683,R227,R131,00-00-05,23 ST,6,IRT,05/31/2018,21:00:00,REGULAR,1821763,640728.0,2018-05-31 21:00:00,21,1821955,640786.0,192.0,58.0
127462,148684,R227,R131,00-00-05,23 ST,6,IRT,06/01/2018,01:00:00,REGULAR,1821955,640786.0,2018-06-01 01:00:00,1,1821983,640812.0,28.0,26.0
127463,148685,R227,R131,00-00-05,23 ST,6,IRT,06/01/2018,05:00:00,REGULAR,1821983,640812.0,2018-06-01 05:00:00,5,1822189,640989.0,206.0,177.0
127464,148686,R227,R131,00-00-05,23 ST,6,IRT,06/01/2018,09:00:00,REGULAR,1822189,640989.0,2018-06-01 09:00:00,9,1822516,641220.0,327.0,231.0
127465,148687,R227,R131,00-00-05,23 ST,6,IRT,06/01/2018,13:00:00,REGULAR,1822516,641220.0,2018-06-01 13:00:00,13,1823107,641373.0,591.0,153.0
127466,148688,R227,R131,00-00-05,23 ST,6,IRT,06/01/2018,17:00:00,REGULAR,1823107,641373.0,2018-06-01 17:00:00,17,1823616,641482.0,509.0,109.0
127467,148689,R227,R131,00-00-05,23 ST,6,IRT,06/01/2018,21:00:00,REGULAR,1823616,641482.0,2018-06-01 21:00:00,21,,,,
127468,149085,R227,R131,00-05-00,23 ST,6,IRT,04/28/2018,01:00:00,REGULAR,1357,0.0,2018-04-28 01:00:00,1,1357,0.0,0.0,0.0
127469,149086,R227,R131,00-05-00,23 ST,6,IRT,04/28/2018,05:00:00,REGULAR,1357,0.0,2018-04-28 05:00:00,5,1357,0.0,0.0,0.0
127470,149087,R227,R131,00-05-00,23 ST,6,IRT,04/28/2018,09:00:00,REGULAR,1357,0.0,2018-04-28 09:00:00,9,1357,0.0,0.0,0.0
127471,149088,R227,R131,00-05-00,23 ST,6,IRT,04/28/2018,13:00:00,REGULAR,1357,0.0,2018-04-28 13:00:00,13,1357,0.0,0.0,0.0
127472,149089,R227,R131,00-05-00,23 ST,6,IRT,04/28/2018,17:00:00,REGULAR,1357,0.0,2018-04-28 17:00:00,17,1357,0.0,0.0,0.0
127473,149090,R227,R131,00-05-00,23 ST,6,IRT,04/28/2018,21:00:00,REGULAR,1357,0.0,2018-04-28 21:00:00,21,1357,0.0,0.0,0.0
127474,149091,R227,R131,00-05-00,23 ST,6,IRT,04/29/2018,01:00:00,REGULAR,1357,0.0,2018-04-29 01:00:00,1,1357,0.0,0.0,0.0
127475,149092,R227,R131,00-05-00,23 ST,6,IRT,04/29/2018,05:00:00,REGULAR,1357,0.0,2018-04-29 05:00:00,5,1357,0.0,0.0,0.0
127476,149093,R227,R131,00-05-00,23 ST,6,IRT,04/29/2018,09:00:00,REGULAR,1357,0.0,2018-04-29 09:00:00,9,1357,0.0,0.0,0.0
127477,149094,R227,R131,00-05-00,23 ST,6,IRT,04/29/2018,13:00:00,REGULAR,1357,0.0,2018-04-29 13:00:00,13,1357,0.0,0.0,0.0
127478,149095,R227,R131,00-05-00,23 ST,6,IRT,04/29/2018,17:00:00,REGULAR,1357,0.0,2018-04-29 17:00:00,17,1357,0.0,0.0,0.0
127479,149096,R227,R131,00-05-00,23 ST,6,IRT,04/29/2018,21:00:00,REGULAR,1357,0.0,2018-04-29 21:00:00,21,1357,0.0,0.0,0.0
127480,149097,R227,R131,00-05-00,23 ST,6,IRT,04/30/2018,01:00:00,REGULAR,1357,0.0,2018-04-30 01:00:00,1,1357,0.0,0.0,0.0
127481,149098,R227,R131,00-05-00,23 ST,6,IRT,04/30/2018,05:00:00,REGULAR,1357,0.0,2018-04-30 05:00:00,5,1357,0.0,0.0,0.0
127482,149099,R227,R131,00-05-00,23 ST,6,IRT,04/30/2018,09:00:00,REGULAR,1357,0.0,2018-04-30 09:00:00,9,1360,0.0,3.0,0.0
127483,149100,R227,R131,00-05-00,23 ST,6,IRT,04/30/2018,13:00:00,REGULAR,1360,0.0,2018-04-30 13:00:00,13,1363,0.0,3.0,0.0
127484,149101,R227,R131,00-05-00,23 ST,6,IRT,04/30/2018,17:00:00,REGULAR,1363,0.0,2018-04-30 17:00:00,17,1363,0.0,0.0,0.0
127485,149102,R227,R131,00-05-00,23 ST,6,IRT,04/30/2018,21:00:00,REGULAR,1363,0.0,2018-04-30 21:00:00,21,1363,0.0,0.0,0.0
127486,149103,R227,R131,00-05-00,23 ST,6,IRT,05/01/2018,01:00:00,REGULAR,1363,0.0,2018-05-01 01:00:00,1,1363,0.0,0.0,0.0
127487,149104,R227,R131,00-05-00,23 ST,6,IRT,05/01/2018,05:00:00,REGULAR,1363,0.0,2018-05-01 05:00:00,5,1363,0.0,0.0,0.0
127488,149105,R227,R131,00-05-00,23 ST,6,IRT,05/01/2018,09:00:00,REGULAR,1363,0.0,2018-05-01 09:00:00,9,1363,0.0,0.0,0.0
127489,149106,R227,R131,00-05-00,23 ST,6,IRT,05/01/2018,13:00:00,REGULAR,1363,0.0,2018-05-01 13:00:00,13,1363,0.0,0.0,0.0
127490,149107,R227,R131,00-05-00,23 ST,6,IRT,05/01/2018,17:00:00,REGULAR,1363,0.0,2018-05-01 17:00:00,17,1363,0.0,0.0,0.0
127491,149108,R227,R131,00-05-00,23 ST,6,IRT,05/01/2018,21:00:00,REGULAR,1363,0.0,2018-05-01 21:00:00,21,1363,0.0,0.0,0.0
127492,149109,R227,R131,00-05-00,23 ST,6,IRT,05/02/2018,01:00:00,REGULAR,1363,0.0,2018-05-02 01:00:00,1,1363,0.0,0.0,0.0
127493,149110,R227,R131,00-05-00,23 ST,6,IRT,05/02/2018,05:00:00,REGULAR,1363,0.0,2018-05-02 05:00:00,5,1363,0.0,0.0,0.0
127494,149111,R227,R131,00-05-00,23 ST,6,IRT,05/02/2018,09:00:00,REGULAR,1363,0.0,2018-05-02 09:00:00,9,1363,0.0,0.0,0.0
127495,149112,R227,R131,00-05-00,23 ST,6,IRT,05/02/2018,13:00:00,REGULAR,1363,0.0,2018-05-02 13:00:00,13,1363,0.0,0.0,0.0
127496,149113,R227,R131,00-05-00,23 ST,6,IRT,05/02/2018,17:00:00,REGULAR,1363,0.0,2018-05-02 17:00:00,17,1363,0.0,0.0,0.0
127497,149114,R227,R131,00-05-00,23 ST,6,IRT,05/02/2018,21:00:00,REGULAR,1363,0.0,2018-05-02 21:00:00,21,1363,0.0,0.0,0.0
127498,149115,R227,R131,00-05-00,23 ST,6,IRT,05/03/2018,01:00:00,REGULAR,1363,0.0,2018-05-03 01:00:00,1,1363,0.0,0.0,0.0
127499,149116,R227,R131,00-05-00,23 ST,6,IRT,05/03/2018,05:00:00,REGULAR,1363,0.0,2018-05-03 05:00:00,5,1363,0.0,0.0,0.0
127500,149117,R227,R131,00-05-00,23 ST,6,IRT,05/03/2018,09:00:00,REGULAR,1363,0.0,2018-05-03 09:00:00,9,1363,0.0,0.0,0.0
127501,149118,R227,R131,00-05-00,23 ST,6,IRT,05/03/2018,13:00:00,REGULAR,1363,0.0,2018-05-03 13:00:00,13,1363,0.0,0.0,0.0
127502,149119,R227,R131,00-05-00,23 ST,6,IRT,05/03/2018,17:00:00,REGULAR,1363,0.0,2018-05-03 17:00:00,17,1363,0.0,0.0,0.0
127503,149120,R227,R131,00-05-00,23 ST,6,IRT,05/03/2018,21:00:00,REGULAR,1363,0.0,2018-05-03 21:00:00,21,1363,0.0,0.0,0.0
127504,149121,R227,R131,00-05-00,23 ST,6,IRT,05/04/2018,01:00:00,REGULAR,1363,0.0,2018-05-04 01:00:00,1,1363,0.0,0.0,0.0
127505,149122,R227,R131,00-05-00,23 ST,6,IRT,05/04/2018,05:00:00,REGULAR,1363,0.0,2018-05-04 05:00:00,5,1363,0.0,0.0,0.0
127506,149123,R227,R131,00-05-00,23 ST,6,IRT,05/04/2018,09:00:00,REGULAR,1363,0.0,2018-05-04 09:00:00,9,1363,0.0,0.0,0.0
127507,149124,R227,R131,00-05-00,23 ST,6,IRT,05/04/2018,13:00:00,REGULAR,1363,0.0,2018-05-04 13:00:00,13,1363,0.0,0.0,0.0
127508,149125,R227,R131,00-05-00,23 ST,6,IRT,05/04/2018,17:00:00,REGULAR,1363,0.0,2018-05-04 17:00:00,17,1363,0.0,0.0,0.0
127509,149126,R227,R131,00-05-00,23 ST,6,IRT,05/04/2018,21:00:00,REGULAR,1363,0.0,2018-05-04 21:00:00,21,1363,0.0,0.0,0.0
127510,148988,R227,R131,00-05-00,23 ST,6,IRT,05/05/2018,01:00:00,REGULAR,1363,0.0,2018-05-05 01:00:00,1,1363,0.0,0.0,0.0
127511,148989,R227,R131,00-05-00,23 ST,6,IRT,05/05/2018,05:00:00,REGULAR,1363,0.0,2018-05-05 05:00:00,5,1363,0.0,0.0,0.0
127512,148990,R227,R131,00-05-00,23 ST,6,IRT,05/05/2018,09:00:00,REGULAR,1363,0.0,2018-05-05 09:00:00,9,1363,0.0,0.0,0.0
127513,148991,R227,R131,00-05-00,23 ST,6,IRT,05/05/2018,13:00:00,REGULAR,1363,0.0,2018-05-05 13:00:00,13,1363,0.0,0.0,0.0
127514,148992,R227,R131,00-05-00,23 ST,6,IRT,05/05/2018,17:00:00,REGULAR,1363,0.0,2018-05-05 17:00:00,17,1363,0.0,0.0,0.0
127515,148993,R227,R131,00-05-00,23 ST,6,IRT,05/05/2018,21:00:00,REGULAR,1363,0.0,2018-05-05 21:00:00,21,1363,0.0,0.0,0.0
127516,148994,R227,R131,00-05-00,23 ST,6,IRT,05/06/2018,01:00:00,REGULAR,1363,0.0,2018-05-06 01:00:00,1,1363,0.0,0.0,0.0
127517,148995,R227,R131,00-05-00,23 ST,6,IRT,05/06/2018,05:00:00,REGULAR,1363,0.0,2018-05-06 05:00:00,5,1363,0.0,0.0,0.0
127518,148996,R227,R131,00-05-00,23 ST,6,IRT,05/06/2018,09:00:00,REGULAR,1363,0.0,2018-05-06 09:00:00,9,1363,0.0,0.0,0.0
127519,148997,R227,R131,00-05-00,23 ST,6,IRT,05/06/2018,13:00:00,REGULAR,1363,0.0,2018-05-06 13:00:00,13,1363,0.0,0.0,0.0
127520,148998,R227,R131,00-05-00,23 ST,6,IRT,05/06/2018,17:00:00,REGULAR,1363,0.0,2018-05-06 17:00:00,17,1363,0.0,0.0,0.0
127521,148999,R227,R131,00-05-00,23 ST,6,IRT,05/06/2018,21:00:00,REGULAR,1363,0.0,2018-05-06 21:00:00,21,1363,0.0,0.0,0.0
127522,149000,R227,R131,00-05-00,23 ST,6,IRT,05/07/2018,01:00:00,REGULAR,1363,0.0,2018-05-07 01:00:00,1,1363,0.0,0.0,0.0
127523,149001,R227,R131,00-05-00,23 ST,6,IRT,05/07/2018,05:00:00,REGULAR,1363,0.0,2018-05-07 05:00:00,5,1363,0.0,0.0,0.0
127524,149002,R227,R131,00-05-00,23 ST,6,IRT,05/07/2018,09:00:00,REGULAR,1363,0.0,2018-05-07 09:00:00,9,1363,0.0,0.0,0.0
127525,149003,R227,R131,00-05-00,23 ST,6,IRT,05/07/2018,13:00:00,REGULAR,1363,0.0,2018-05-07 13:00:00,13,1363,0.0,0.0,0.0
127526,149004,R227,R131,00-05-00,23 ST,6,IRT,05/07/2018,17:00:00,REGULAR,1363,0.0,2018-05-07 17:00:00,17,1363,0.0,0.0,0.0
127527,149005,R227,R131,00-05-00,23 ST,6,IRT,05/07/2018,21:00:00,REGULAR,1363,0.0,2018-05-07 21:00:00,21,1363,0.0,0.0,0.0
127528,149006,R227,R131,00-05-00,23 ST,6,IRT,05/08/2018,01:00:00,REGULAR,1363,0.0,2018-05-08 01:00:00,1,1363,0.0,0.0,0.0
127529,149007,R227,R131,00-05-00,23 ST,6,IRT,05/08/2018,05:00:00,REGULAR,1363,0.0,2018-05-08 05:00:00,5,1363,0.0,0.0,0.0
127530,149008,R227,R131,00-05-00,23 ST,6,IRT,05/08/2018,09:00:00,REGULAR,1363,0.0,2018-05-08 09:00:00,9,1363,0.0,0.0,0.0
127531,149009,R227,R131,00-05-00,23 ST,6,IRT,05/08/2018,13:00:00,REGULAR,1363,0.0,2018-05-08 13:00:00,13,1363,0.0,0.0,0.0
127532,149010,R227,R131,00-05-00,23 ST,6,IRT,05/08/2018,17:00:00,REGULAR,1363,0.0,2018-05-08 17:00:00,17,1363,0.0,0.0,0.0
127533,149011,R227,R131,00-05-00,23 ST,6,IRT,05/08/2018,21:00:00,REGULAR,1363,0.0,2018-05-08 21:00:00,21,1363,0.0,0.0,0.0
127534,149012,R227,R131,00-05-00,23 ST,6,IRT,05/09/2018,01:00:00,REGULAR,1363,0.0,2018-05-09 01:00:00,1,1363,0.0,0.0,0.0
127535,149013,R227,R131,00-05-00,23 ST,6,IRT,05/09/2018,05:00:00,REGULAR,1363,0.0,2018-05-09 05:00:00,5,1363,0.0,0.0,0.0
127536,149014,R227,R131,00-05-00,23 ST,6,IRT,05/09/2018,09:00:00,REGULAR,1363,0.0,2018-05-09 09:00:00,9,1363,0.0,0.0,0.0
127537,149015,R227,R131,00-05-00,23 ST,6,IRT,05/09/2018,13:00:00,REGULAR,1363,0.0,2018-05-09 13:00:00,13,1363,0.0,0.0,0.0
127538,149016,R227,R131,00-05-00,23 ST,6,IRT,05/09/2018,17:00:00,REGULAR,1363,0.0,2018-05-09 17:00:00,17,1363,0.0,0.0,0.0
127539,149017,R227,R131,00-05-00,23 ST,6,IRT,05/09/2018,21:00:00,REGULAR,1363,0.0,2018-05-09 21:00:00,21,1363,0.0,0.0,0.0
127540,149018,R227,R131,00-05-00,23 ST,6,IRT,05/10/2018,01:00:00,REGULAR,1363,0.0,2018-05-10 01:00:00,1,1363,0.0,0.0,0.0
127541,149019,R227,R131,00-05-00,23 ST,6,IRT,05/10/2018,05:00:00,REGULAR,1363,0.0,2018-05-10 05:00:00,5,1363,0.0,0.0,0.0
127542,149020,R227,R131,00-05-00,23 ST,6,IRT,05/10/2018,09:00:00,REGULAR,1363,0.0,2018-05-10 09:00:00,9,1363,0.0,0.0,0.0
127543,149021,R227,R131,00-05-00,23 ST,6,IRT,05/10/2018,13:00:00,REGULAR,1363,0.0,2018-05-10 13:00:00,13,1363,0.0,0.0,0.0
127544,149022,R227,R131,00-05-00,23 ST,6,IRT,05/10/2018,17:00:00,REGULAR,1363,0.0,2018-05-10 17:00:00,17,1363,0.0,0.0,0.0
127545,149023,R227,R131,00-05-00,23 ST,6,IRT,05/10/2018,21:00:00,REGULAR,1363,0.0,2018-05-10 21:00:00,21,1364,0.0,1.0,0.0
127546,149024,R227,R131,00-05-00,23 ST,6,IRT,05/11/2018,01:00:00,REGULAR,1364,0.0,2018-05-11 01:00:00,1,1364,0.0,0.0,0.0
127547,149025,R227,R131,00-05-00,23 ST,6,IRT,05/11/2018,05:00:00,REGULAR,1364,0.0,2018-05-11 05:00:00,5,1364,0.0,0.0,0.0
127548,149026,R227,R131,00-05-00,23 ST,6,IRT,05/11/2018,09:00:00,REGULAR,1364,0.0,2018-05-11 09:00:00,9,1364,0.0,0.0,0.0
127549,149027,R227,R131,00-05-00,23 ST,6,IRT,05/11/2018,13:00:00,REGULAR,1364,0.0,2018-05-11 13:00:00,13,1364,0.0,0.0,0.0
127550,149028,R227,R131,00-05-00,23 ST,6,IRT,05/11/2018,17:00:00,REGULAR,1364,0.0,2018-05-11 17:00:00,17,1364,0.0,0.0,0.0
127551,149029,R227,R131,00-05-00,23 ST,6,IRT,05/11/2018,21:00:00,REGULAR,1364,0.0,2018-05-11 21:00:00,21,1364,0.0,0.0,0.0
127552,148834,R227,R131,00-05-00,23 ST,6,IRT,05/12/2018,01:00:00,REGULAR,1364,0.0,2018-05-12 01:00:00,1,1364,0.0,0.0,0.0
127553,148835,R227,R131,00-05-00,23 ST,6,IRT,05/12/2018,05:00:00,REGULAR,1364,0.0,2018-05-12 05:00:00,5,1364,0.0,0.0,0.0
127554,148836,R227,R131,00-05-00,23 ST,6,IRT,05/12/2018,09:00:00,REGULAR,1364,0.0,2018-05-12 09:00:00,9,1364,0.0,0.0,0.0
127555,148837,R227,R131,00-05-00,23 ST,6,IRT,05/12/2018,13:00:00,REGULAR,1364,0.0,2018-05-12 13:00:00,13,1364,0.0,0.0,0.0
127556,148838,R227,R131,00-05-00,23 ST,6,IRT,05/12/2018,17:00:00,REGULAR,1364,0.0,2018-05-12 17:00:00,17,1364,0.0,0.0,0.0
127557,148839,R227,R131,00-05-00,23 ST,6,IRT,05/12/2018,21:00:00,REGULAR,1364,0.0,2018-05-12 21:00:00,21,1364,0.0,0.0,0.0
127558,148840,R227,R131,00-05-00,23 ST,6,IRT,05/13/2018,01:00:00,REGULAR,1364,0.0,2018-05-13 01:00:00,1,1364,0.0,0.0,0.0
127559,148841,R227,R131,00-05-00,23 ST,6,IRT,05/13/2018,05:00:00,REGULAR,1364,0.0,2018-05-13 05:00:00,5,1364,0.0,0.0,0.0
127560,148842,R227,R131,00-05-00,23 ST,6,IRT,05/13/2018,09:00:00,REGULAR,1364,0.0,2018-05-13 09:00:00,9,1364,0.0,0.0,0.0
127561,148843,R227,R131,00-05-00,23 ST,6,IRT,05/13/2018,13:00:00,REGULAR,1364,0.0,2018-05-13 13:00:00,13,1364,0.0,0.0,0.0
127562,148844,R227,R131,00-05-00,23 ST,6,IRT,05/13/2018,17:00:00,REGULAR,1364,0.0,2018-05-13 17:00:00,17,1364,0.0,0.0,0.0
127563,148845,R227,R131,00-05-00,23 ST,6,IRT,05/13/2018,21:00:00,REGULAR,1364,0.0,2018-05-13 21:00:00,21,1364,0.0,0.0,0.0
127564,148846,R227,R131,00-05-00,23 ST,6,IRT,05/14/2018,01:00:00,REGULAR,1364,0.0,2018-05-14 01:00:00,1,1364,0.0,0.0,0.0
127565,148847,R227,R131,00-05-00,23 ST,6,IRT,05/14/2018,05:00:00,REGULAR,1364,0.0,2018-05-14 05:00:00,5,1364,0.0,0.0,0.0
127566,148848,R227,R131,00-05-00,23 ST,6,IRT,05/14/2018,09:00:00,REGULAR,1364,0.0,2018-05-14 09:00:00,9,1364,0.0,0.0,0.0
127567,148849,R227,R131,00-05-00,23 ST,6,IRT,05/14/2018,13:00:00,REGULAR,1364,0.0,2018-05-14 13:00:00,13,1364,0.0,0.0,0.0
127568,148850,R227,R131,00-05-00,23 ST,6,IRT,05/14/2018,17:00:00,REGULAR,1364,0.0,2018-05-14 17:00:00,17,1364,0.0,0.0,0.0
127569,148851,R227,R131,00-05-00,23 ST,6,IRT,05/14/2018,21:00:00,REGULAR,1364,0.0,2018-05-14 21:00:00,21,1364,0.0,0.0,0.0
127570,148852,R227,R131,00-05-00,23 ST,6,IRT,05/15/2018,01:00:00,REGULAR,1364,0.0,2018-05-15 01:00:00,1,1364,0.0,0.0,0.0
127571,148853,R227,R131,00-05-00,23 ST,6,IRT,05/15/2018,05:00:00,REGULAR,1364,0.0,2018-05-15 05:00:00,5,1364,0.0,0.0,0.0
127572,148854,R227,R131,00-05-00,23 ST,6,IRT,05/15/2018,09:00:00,REGULAR,1364,0.0,2018-05-15 09:00:00,9,1365,0.0,1.0,0.0
127573,148855,R227,R131,00-05-00,23 ST,6,IRT,05/15/2018,13:00:00,REGULAR,1365,0.0,2018-05-15 13:00:00,13,1365,0.0,0.0,0.0
127574,148856,R227,R131,00-05-00,23 ST,6,IRT,05/15/2018,17:00:00,REGULAR,1365,0.0,2018-05-15 17:00:00,17,1365,0.0,0.0,0.0
127575,148857,R227,R131,00-05-00,23 ST,6,IRT,05/15/2018,21:00:00,REGULAR,1365,0.0,2018-05-15 21:00:00,21,1365,0.0,0.0,0.0
127576,148858,R227,R131,00-05-00,23 ST,6,IRT,05/16/2018,01:00:00,REGULAR,1365,0.0,2018-05-16 01:00:00,1,1365,0.0,0.0,0.0
127577,148859,R227,R131,00-05-00,23 ST,6,IRT,05/16/2018,05:00:00,REGULAR,1365,0.0,2018-05-16 05:00:00,5,1365,0.0,0.0,0.0
127578,148860,R227,R131,00-05-00,23 ST,6,IRT,05/16/2018,09:00:00,REGULAR,1365,0.0,2018-05-16 09:00:00,9,1366,0.0,1.0,0.0
127579,148861,R227,R131,00-05-00,23 ST,6,IRT,05/16/2018,13:00:00,REGULAR,1366,0.0,2018-05-16 13:00:00,13,1368,0.0,2.0,0.0
127580,148862,R227,R131,00-05-00,23 ST,6,IRT,05/16/2018,17:00:00,REGULAR,1368,0.0,2018-05-16 17:00:00,17,1368,0.0,0.0,0.0
127581,148863,R227,R131,00-05-00,23 ST,6,IRT,05/16/2018,21:00:00,REGULAR,1368,0.0,2018-05-16 21:00:00,21,1369,0.0,1.0,0.0
127582,148864,R227,R131,00-05-00,23 ST,6,IRT,05/17/2018,01:00:00,REGULAR,1369,0.0,2018-05-17 01:00:00,1,1369,0.0,0.0,0.0
127583,148865,R227,R131,00-05-00,23 ST,6,IRT,05/17/2018,05:00:00,REGULAR,1369,0.0,2018-05-17 05:00:00,5,1369,0.0,0.0,0.0
127584,148866,R227,R131,00-05-00,23 ST,6,IRT,05/17/2018,09:00:00,REGULAR,1369,0.0,2018-05-17 09:00:00,9,1371,0.0,2.0,0.0
127585,148867,R227,R131,00-05-00,23 ST,6,IRT,05/17/2018,13:00:00,REGULAR,1371,0.0,2018-05-17 13:00:00,13,1373,0.0,2.0,0.0
127586,148868,R227,R131,00-05-00,23 ST,6,IRT,05/17/2018,17:00:00,REGULAR,1373,0.0,2018-05-17 17:00:00,17,1374,0.0,1.0,0.0
127587,148869,R227,R131,00-05-00,23 ST,6,IRT,05/17/2018,21:00:00,REGULAR,1374,0.0,2018-05-17 21:00:00,21,1374,0.0,0.0,0.0
127588,148870,R227,R131,00-05-00,23 ST,6,IRT,05/18/2018,01:00:00,REGULAR,1374,0.0,2018-05-18 01:00:00,1,1374,0.0,0.0,0.0
127589,148871,R227,R131,00-05-00,23 ST,6,IRT,05/18/2018,05:00:00,REGULAR,1374,0.0,2018-05-18 05:00:00,5,1374,0.0,0.0,0.0
127590,148872,R227,R131,00-05-00,23 ST,6,IRT,05/18/2018,09:00:00,REGULAR,1374,0.0,2018-05-18 09:00:00,9,1374,0.0,0.0,0.0
127591,148873,R227,R131,00-05-00,23 ST,6,IRT,05/18/2018,13:00:00,REGULAR,1374,0.0,2018-05-18 13:00:00,13,1376,0.0,2.0,0.0
127592,148874,R227,R131,00-05-00,23 ST,6,IRT,05/18/2018,17:00:00,REGULAR,1376,0.0,2018-05-18 17:00:00,17,1376,0.0,0.0,0.0
127593,148875,R227,R131,00-05-00,23 ST,6,IRT,05/18/2018,21:00:00,REGULAR,1376,0.0,2018-05-18 21:00:00,21,1376,0.0,0.0,0.0
127594,149829,R227,R131,00-05-00,23 ST,6,IRT,05/19/2018,01:00:00,REGULAR,1376,0.0,2018-05-19 01:00:00,1,1376,0.0,0.0,0.0
127595,149830,R227,R131,00-05-00,23 ST,6,IRT,05/19/2018,05:00:00,REGULAR,1376,0.0,2018-05-19 05:00:00,5,1376,0.0,0.0,0.0
127596,149831,R227,R131,00-05-00,23 ST,6,IRT,05/19/2018,09:00:00,REGULAR,1376,0.0,2018-05-19 09:00:00,9,1376,0.0,0.0,0.0
127597,149832,R227,R131,00-05-00,23 ST,6,IRT,05/19/2018,13:00:00,REGULAR,1376,0.0,2018-05-19 13:00:00,13,1377,0.0,1.0,0.0
